country,country_code,year,will_accumulate_next_year,gold_share_pct,accumulation_streak,gold_yoy_change_pct,gold_share_yoy_change,gold_share_vs_world,country_share_of_world_gold_pct,usd_share_drawdown_pct,usd_share_yoy_change,accumulating_during_usd_decline,sanctions_score,geo_risk_score,un_alignment_score,global_usd_negative_pct,global_usd_positive_pct,world_gold_share_pct
Singapore,SGP,2008,1,2.01,7,25.39,-0.05,-7.14,0.5024,-6.98,0.28,0,0,30.0,50.0,20.0,0.0,9.15
Singapore,SGP,2009,1,2.32,8,11.51,0.31,-7.8,0.4354,-8.99,-2.01,1,0,30.0,50.0,20.0,0.0,10.12
Singapore,SGP,2010,1,2.49,9,25.94,0.17,-9.26,0.4216,-9.34,-0.35,1,0,30.0,50.0,20.0,0.0,11.75
Singapore,SGP,2011,1,2.57,10,28.34,0.08,-8.86,0.4901,-8.54,0.8,0,0,30.0,50.0,20.0,0.0,11.43
Singapore,SGP,2012,0,2.56,11,6.2,-0.01,-9.18,0.4711,-9.66,-1.12,1,0,30.0,50.0,20.0,0.0,11.74
Singapore,SGP,2013,0,1.78,0,-15.44,-0.78,-6.66,0.5392,-9.89,-0.23,0,0,30.0,50.0,20.0,0.0,8.44
Singapore,SGP,2014,0,1.89,0,-10.26,0.11,-6.74,0.4778,-5.99,3.9,0,0,30.0,50.0,20.0,0.0,8.63
Singapore,SGP,2015,1,1.72,0,-8.4,-0.17,-6.66,0.4824,-5.39,0.6,0,0,30.0,50.0,0.0,33.33,8.38
Singapore,SGP,2016,1,1.87,1,7.82,0.15,-7.34,0.4794,-5.79,-0.4,1,0,30.0,50.0,0.0,0.0,9.21
Singapore,SGP,2017,1,1.86,2,0.51,-0.01,-7.98,0.4195,-8.41,-2.62,1,0,30.0,50.0,100.0,0.0,9.84
Singapore,SGP,2018,1,1.79,3,0.9,-0.07,-8.03,0.4251,-9.44,-1.03,1,0,30.0,50.0,50.0,50.0,9.82
Singapore,SGP,2019,1,2.19,4,9.78,0.4,-9.1,0.386,-10.24,-0.8,1,0,30.0,50.0,66.67,0.0,11.29
Singapore,SGP,2020,1,2.09,5,27.07,-0.1,-10.83,0.3913,-12.11,-1.87,1,0,30.0,50.0,0.0,66.67,12.92
Singapore,SGP,2021,1,2.12,6,22.64,0.03,-9.83,0.4931,-12.32,-0.21,1,0,30.0,50.0,0.0,0.0,11.95
Singapore,SGP,2022,1,3.02,7,0.13,0.9,-9.91,0.4898,-12.77,-0.45,1,0,30.0,50.0,66.67,33.33,12.93
Singapore,SGP,2023,1,4.24,8,61.2,1.22,-9.97,0.6858,-13.8,-1.03,1,0,30.0,50.0,20.0,0.0,14.21
Singapore,SGP,2024,1,4.81,9,17.59,0.57,-12.63,0.6826,-14.05,-0.25,1,0,30.0,50.0,40.0,40.0,17.44
Solomon Islands,SLB,2012,0,5.9,1,inf,5.9,-5.84,0.002,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
Solomon Islands,SLB,2013,1,5.56,0,-1.58,-0.34,-2.88,0.0027,-9.89,-0.23,0,0,50.0,50.0,20.0,0.0,8.44
Solomon Islands,SLB,2014,0,5.85,1,0.12,0.29,-2.78,0.0027,-5.99,3.9,0,0,50.0,50.0,20.0,0.0,8.63
Solomon Islands,SLB,2015,1,4.9,0,-12.11,-0.95,-3.48,0.0026,-5.39,0.6,0,0,50.0,50.0,0.0,33.33,8.38
Solomon Islands,SLB,2016,1,5.36,1,8.1,0.46,-3.85,0.0026,-5.79,-0.4,1,0,50.0,50.0,0.0,0.0,9.21
Solomon Islands,SLB,2017,0,5.43,2,13.14,0.07,-4.41,0.0025,-8.41,-2.62,1,0,50.0,50.0,100.0,0.0,9.84
Solomon Islands,SLB,2018,1,4.99,0,-1.15,-0.44,-4.83,0.0025,-9.44,-1.03,0,0,50.0,50.0,50.0,50.0,9.82
Solomon Islands,SLB,2019,0,6.41,1,18.83,1.42,-4.88,0.0025,-10.24,-0.8,1,0,50.0,50.0,66.67,0.0,11.29
Solomon Islands,SLB,2020,1,0.0,0,-100.0,-6.41,-12.92,0.0,-12.11,-1.87,0,0,50.0,50.0,0.0,66.67,12.92
Solomon Islands,SLB,2021,1,1.44,1,inf,1.44,-10.51,0.0006,-12.32,-0.21,1,0,50.0,50.0,0.0,0.0,11.95
Solomon Islands,SLB,2022,0,2.16,2,43.02,0.72,-10.77,0.0008,-12.77,-0.45,1,0,50.0,50.0,66.67,33.33,12.93
El Salvador,SLV,2001,1,7.53,0,-2.89,0.76,-3.57,0.0523,0.38,0.38,0,0,50.0,50.0,20.0,0.0,11.1
El Salvador,SLV,2002,1,9.84,1,14.27,2.31,-1.71,0.0489,-4.02,-4.4,1,0,50.0,50.0,20.0,0.0,11.55
El Salvador,SLV,2003,1,9.86,2,17.32,0.02,-1.2,0.0481,-5.68,-1.66,1,0,50.0,50.0,20.0,0.0,11.06
El Salvador,SLV,2004,0,9.48,3,0.95,-0.38,0.04,0.0469,-5.27,0.41,0,0,50.0,50.0,20.0,0.0,9.44
El Salvador,SLV,2005,1,7.04,0,-33.26,-2.44,-2.45,0.0273,-4.62,0.65,0,0,50.0,50.0,20.0,0.0,9.49
El Salvador,SLV,2006,1,7.52,1,24.93,0.48,-2.0,0.0278,-5.66,-1.04,1,0,50.0,50.0,20.0,0.0,9.52
El Salvador,SLV,2007,1,8.44,2,15.17,0.92,-1.11,0.0248,-7.26,-1.6,1,0,50.0,50.0,20.0,0.0,9.55
El Salvador,SLV,2008,1,7.67,3,25.39,-0.77,-1.48,0.0297,-6.98,0.28,0,0,50.0,50.0,20.0,0.0,9.15
El Salvador,SLV,2009,1,8.12,4,11.51,0.45,-2.0,0.0258,-8.99,-2.01,1,0,50.0,50.0,20.0,0.0,10.12
El Salvador,SLV,2010,1,10.88,5,20.74,2.76,-0.87,0.0239,-9.34,-0.35,1,0,50.0,50.0,20.0,0.0,11.75
El Salvador,SLV,2011,1,13.7,6,28.34,2.82,2.27,0.0278,-8.54,0.8,0,0,50.0,50.0,20.0,0.0,11.43
El Salvador,SLV,2012,0,11.69,7,6.2,-2.01,-0.05,0.0267,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
El Salvador,SLV,2013,0,9.79,0,-15.44,-1.9,1.35,0.0306,-9.89,-0.23,0,0,50.0,50.0,20.0,0.0,8.44
El Salvador,SLV,2014,0,9.77,0,-12.19,-0.02,1.14,0.0265,-5.99,3.9,0,0,50.0,50.0,20.0,0.0,8.63
El Salvador,SLV,2015,1,1.68,0,-78.49,-8.09,-6.7,0.0063,-5.39,0.6,0,0,50.0,50.0,0.0,33.33,8.38
El Salvador,SLV,2016,1,1.56,1,7.82,-0.12,-7.65,0.0062,-5.79,-0.4,1,0,50.0,50.0,0.0,0.0,9.21
El Salvador,SLV,2017,1,1.6,2,0.51,0.04,-8.24,0.0055,-8.41,-2.62,1,0,50.0,50.0,100.0,0.0,9.84
El Salvador,SLV,2018,1,1.58,3,0.9,-0.02,-8.24,0.0055,-9.44,-1.03,1,0,50.0,50.0,50.0,50.0,9.82
El Salvador,SLV,2019,1,1.51,4,9.78,-0.07,-9.78,0.005,-10.24,-0.8,1,0,50.0,50.0,66.67,0.0,11.29
El Salvador,SLV,2020,1,2.71,5,27.07,1.2,-10.21,0.0051,-12.11,-1.87,1,0,50.0,50.0,0.0,66.67,12.92
El Salvador,SLV,2021,1,2.34,6,1.64,-0.37,-9.61,0.0053,-12.32,-0.21,1,0,50.0,50.0,0.0,0.0,11.95
El Salvador,SLV,2022,1,2.97,7,0.13,0.63,-9.96,0.0053,-12.77,-0.45,1,0,50.0,50.0,66.67,33.33,12.93
El Salvador,SLV,2023,1,2.95,8,7.75,-0.02,-11.26,0.005,-13.8,-1.03,1,0,50.0,50.0,20.0,0.0,14.21
El Salvador,SLV,2024,1,3.11,9,22.97,0.16,-14.33,0.0052,-14.05,-0.25,1,0,50.0,50.0,40.0,40.0,17.44
Serbia,SRB,2007,1,2.26,1,16.98,0.23,-7.29,0.0425,-7.26,-1.6,1,0,33.0,45.0,20.0,0.0,9.55
Serbia,SRB,2008,1,3.09,2,32.18,0.83,-6.06,0.0537,-6.98,0.28,0,0,33.0,45.0,20.0,0.0,9.15
Serbia,SRB,2009,1,3.01,3,14.95,-0.08,-7.11,0.048,-8.99,-2.01,1,0,33.0,45.0,20.0,0.0,10.12
Serbia,SRB,2010,1,4.46,4,25.94,1.45,-7.29,0.0465,-9.34,-0.35,1,0,33.0,45.0,20.0,0.0,11.75
Serbia,SRB,2011,1,4.53,5,39.49,0.07,-6.9,0.0587,-8.54,0.8,0,0,33.0,45.0,20.0,0.0,11.43
Serbia,SRB,2012,0,5.68,6,12.83,1.15,-6.06,0.0599,-9.66,-1.12,1,0,33.0,45.0,20.0,0.0,11.74
Serbia,SRB,2013,0,4.08,0,-10.5,-1.6,-4.36,0.0726,-9.89,-0.23,0,0,33.0,45.0,20.0,0.0,8.44
Serbia,SRB,2014,0,5.64,0,-3.47,1.56,-2.99,0.0692,-5.99,3.9,0,0,33.0,45.0,20.0,0.0,8.63
Serbia,SRB,2015,1,5.45,0,-5.47,-0.19,-2.93,0.0721,-5.39,0.6,0,0,33.0,45.0,0.0,33.33,8.38
Serbia,SRB,2016,1,6.41,1,11.1,0.96,-2.8,0.0738,-5.79,-0.4,1,0,33.0,45.0,0.0,0.0,9.21
Serbia,SRB,2017,1,6.78,2,3.84,0.37,-3.06,0.0668,-8.41,-2.62,1,0,33.0,45.0,100.0,0.0,9.84
Serbia,SRB,2018,1,6.54,3,6.17,-0.24,-3.28,0.0712,-9.44,-1.03,1,0,33.0,45.0,50.0,50.0,9.82
Serbia,SRB,2019,1,9.99,4,62.15,3.45,-1.3,0.0955,-10.24,-0.8,1,0,33.0,45.0,66.67,0.0,11.29
Serbia,SRB,2020,1,13.07,5,47.43,3.08,0.15,0.1123,-12.11,-1.87,1,0,33.0,45.0,0.0,66.67,12.92
Serbia,SRB,2021,1,11.74,6,6.34,-1.33,-0.21,0.1227,-12.32,-0.21,1,0,33.0,45.0,0.0,0.0,11.95
Serbia,SRB,2022,1,10.84,7,3.08,-0.9,-2.09,0.1254,-12.77,-0.45,1,0,33.0,45.0,66.67,33.33,12.93
Serbia,SRB,2023,1,9.61,8,11.79,-1.23,-4.6,0.1218,-13.8,-1.03,1,0,33.0,45.0,20.0,0.0,14.21
Serbia,SRB,2024,1,13.25,9,47.65,3.64,-4.19,0.1522,-14.05,-0.25,1,0,33.0,45.0,40.0,40.0,17.44
Suriname,SUR,2001,0,38.06,1,4.22,-14.69,26.96,0.0296,0.38,0.38,0,0,50.0,50.0,20.0,0.0,11.1
Suriname,SUR,2002,1,6.21,0,-90.4,-31.85,-5.34,0.0023,-4.02,-4.4,0,0,50.0,50.0,20.0,0.0,11.55
Suriname,SUR,2003,1,7.53,1,22.38,1.32,-3.53,0.0024,-5.68,-1.66,1,0,50.0,50.0,20.0,0.0,11.06
Suriname,SUR,2004,1,6.49,2,4.38,-1.04,-2.95,0.0024,-5.27,0.41,0,0,50.0,50.0,20.0,0.0,9.44
Suriname,SUR,2005,1,11.35,3,79.17,4.86,1.86,0.0037,-4.62,0.65,0,0,50.0,50.0,20.0,0.0,9.49
Suriname,SUR,2006,1,9.2,4,35.71,-2.15,-0.32,0.0041,-5.66,-1.04,1,0,50.0,50.0,20.0,0.0,9.52
Suriname,SUR,2007,1,8.23,5,51.96,-0.97,-1.32,0.0049,-7.26,-1.6,1,0,50.0,50.0,20.0,0.0,9.55
Suriname,SUR,2008,1,6.74,6,22.34,-1.49,-2.41,0.0057,-6.98,0.28,0,0,50.0,50.0,20.0,0.0,9.15
Suriname,SUR,2009,1,9.2,7,48.79,2.46,-0.92,0.0066,-8.99,-2.01,1,0,50.0,50.0,20.0,0.0,10.12
Suriname,SUR,2010,1,12.9,8,47.42,3.7,1.15,0.0075,-9.34,-0.35,1,0,50.0,50.0,20.0,0.0,11.75
Suriname,SUR,2011,1,13.28,9,21.82,0.38,1.85,0.0083,-8.54,0.8,0,0,50.0,50.0,20.0,0.0,11.43
Suriname,SUR,2012,0,12.27,10,14.04,-1.01,0.53,0.0085,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
Suriname,SUR,2013,1,5.18,0,-67.39,-7.09,-3.26,0.0038,-9.89,-0.23,0,0,50.0,50.0,20.0,0.0,8.44
Suriname,SUR,2014,0,8.3,1,28.52,3.12,-0.33,0.0048,-5.99,3.9,0,0,50.0,50.0,20.0,0.0,8.63
Suriname,SUR,2015,0,13.8,0,-12.11,5.5,5.42,0.0046,-5.39,0.6,0,0,50.0,50.0,0.0,33.33,8.38
Suriname,SUR,2016,1,7.63,0,-36.22,-6.17,-1.58,0.0027,-5.79,-0.4,0,0,50.0,50.0,0.0,0.0,9.21
Suriname,SUR,2017,1,9.22,1,34.64,1.59,-0.62,0.0032,-8.41,-2.62,1,0,50.0,50.0,100.0,0.0,9.84
Suriname,SUR,2018,1,9.77,2,45.02,0.55,-0.05,0.0046,-9.44,-1.03,1,0,50.0,50.0,50.0,50.0,9.82
Suriname,SUR,2019,1,12.56,3,43.33,2.79,1.27,0.0055,-10.24,-0.8,1,0,50.0,50.0,66.67,0.0,11.29
Suriname,SUR,2020,0,15.2,4,9.31,2.64,2.28,0.0048,-12.11,-1.87,1,0,50.0,50.0,0.0,66.67,12.92
Suriname,SUR,2021,0,8.63,0,-3.75,-6.57,-3.32,0.0047,-12.32,-0.21,0,0,50.0,50.0,0.0,0.0,11.95
Suriname,SUR,2022,1,7.13,0,-0.43,-1.5,-5.8,0.0047,-12.77,-0.45,0,0,50.0,50.0,66.67,33.33,12.93
Suriname,SUR,2023,1,7.2,1,13.8,0.07,-7.01,0.0046,-13.8,-1.03,1,0,50.0,50.0,20.0,0.0,14.21
Slovak Republic,SVK,2001,1,7.01,0,-2.89,-1.08,-4.09,0.1234,0.38,0.38,0,0,24.0,60.0,20.0,0.0,11.1
Slovak Republic,SVK,2002,1,4.21,1,14.27,-2.8,-7.34,0.1153,-4.02,-4.4,1,0,24.0,60.0,20.0,0.0,11.55
Slovak Republic,SVK,2003,1,3.88,2,17.32,-0.33,-7.18,0.1134,-5.68,-1.66,1,0,24.0,60.0,20.0,0.0,11.06
Slovak Republic,SVK,2004,1,3.32,3,12.75,-0.56,-6.12,0.1237,-5.27,0.41,0,0,24.0,60.0,20.0,0.0,9.44
Slovak Republic,SVK,2005,1,3.74,4,8.55,0.42,-5.75,0.117,-4.62,0.65,0,0,24.0,60.0,20.0,0.0,9.49
Slovak Republic,SVK,2006,1,5.37,5,35.76,1.63,-4.15,0.1294,-5.66,-1.04,1,0,24.0,60.0,20.0,0.0,9.52
Slovak Republic,SVK,2007,1,4.96,6,15.17,-0.41,-4.59,0.1154,-7.26,-1.6,1,0,24.0,60.0,20.0,0.0,9.55
Slovak Republic,SVK,2008,1,5.21,7,25.39,0.25,-3.94,0.1384,-6.98,0.28,0,0,24.0,60.0,20.0,0.0,9.15
Slovak Republic,SVK,2009,1,61.62,8,0.94,56.41,51.5,0.1086,-8.99,-2.01,1,0,24.0,60.0,20.0,0.0,10.12
Slovak Republic,SVK,2010,1,66.63,9,25.94,5.01,54.88,0.1051,-9.34,-0.35,1,0,24.0,60.0,20.0,0.0,11.75
Slovak Republic,SVK,2011,1,64.71,10,28.34,-1.92,53.28,0.1222,-8.54,0.8,0,0,24.0,60.0,20.0,0.0,11.43
Slovak Republic,SVK,2012,0,67.51,11,6.2,2.8,55.77,0.1175,-9.66,-1.12,1,0,24.0,60.0,20.0,0.0,11.74
Slovak Republic,SVK,2013,0,57.18,0,-15.44,-10.33,48.74,0.1345,-9.89,-0.23,0,0,24.0,60.0,20.0,0.0,8.44
Slovak Republic,SVK,2014,0,46.89,0,-10.53,-10.29,38.26,0.1188,-5.99,3.9,0,0,24.0,60.0,20.0,0.0,8.63
Slovak Republic,SVK,2015,1,37.35,0,-8.4,-9.54,28.97,0.1199,-5.39,0.6,0,0,24.0,60.0,0.0,33.33,8.38
Slovak Republic,SVK,2016,1,40.55,1,7.82,3.2,31.34,0.1192,-5.79,-0.4,1,0,24.0,60.0,0.0,0.0,9.21
Slovak Republic,SVK,2017,1,36.49,2,0.51,-4.06,26.65,0.1043,-8.41,-2.62,1,0,24.0,60.0,100.0,0.0,9.84
Slovak Republic,SVK,2018,1,24.97,3,0.9,-11.52,15.15,0.1057,-9.44,-1.03,1,0,24.0,60.0,50.0,50.0,9.82
Slovak Republic,SVK,2019,1,21.65,4,9.78,-3.32,10.36,0.096,-10.24,-0.8,1,0,24.0,60.0,66.67,0.0,11.29
Slovak Republic,SVK,2020,1,20.62,5,27.07,-1.03,7.7,0.0973,-12.11,-1.87,1,0,24.0,60.0,0.0,66.67,12.92
Slovak Republic,SVK,2021,1,19.3,6,1.64,-1.32,7.35,0.1016,-12.32,-0.21,1,0,24.0,60.0,0.0,0.0,11.95
Slovak Republic,SVK,2022,1,17.96,7,0.13,-1.34,5.03,0.1009,-12.77,-0.45,1,0,24.0,60.0,66.67,33.33,12.93
Slovak Republic,SVK,2023,1,18.62,8,7.75,0.66,4.41,0.0945,-13.8,-1.03,1,0,24.0,60.0,20.0,0.0,14.21
Slovak Republic,SVK,2024,1,18.4,9,22.97,-0.22,0.96,0.0983,-14.05,-0.25,1,0,24.0,60.0,40.0,40.0,17.44
Slovenia,SVN,2001,1,1.53,1,75553.81,1.53,-9.57,0.0271,0.38,0.38,0,0,23.4,61.0,20.0,0.0,11.1
Slovenia,SVN,2002,1,1.18,2,23.84,-0.35,-10.37,0.0274,-4.02,-4.4,1,0,23.4,61.0,20.0,0.0,11.55
Slovenia,SVN,2003,1,1.18,3,21.72,0.0,-9.88,0.028,-5.68,-1.66,1,0,23.4,61.0,20.0,0.0,11.06
Slovenia,SVN,2004,0,1.2,4,4.97,0.02,-8.24,0.0284,-5.27,0.41,0,0,23.4,61.0,20.0,0.0,9.44
Slovenia,SVN,2005,1,1.02,0,-21.63,-0.18,-8.47,0.0194,-4.62,0.65,0,0,23.4,61.0,20.0,0.0,9.49
Slovenia,SVN,2006,0,1.45,1,23.92,0.43,-8.07,0.0196,-5.66,-1.04,1,0,23.4,61.0,20.0,0.0,9.52
Slovenia,SVN,2007,1,8.03,0,-17.23,6.58,-1.52,0.0126,-7.26,-1.6,0,0,23.4,61.0,20.0,0.0,9.55
Slovenia,SVN,2008,1,9.35,1,4.78,1.32,0.2,0.0126,-6.98,0.28,0,0,23.4,61.0,20.0,0.0,9.15
Slovenia,SVN,2009,1,10.39,2,25.04,1.04,0.27,0.0122,-8.99,-2.01,1,0,23.4,61.0,20.0,0.0,10.12
Slovenia,SVN,2010,1,13.43,3,28.41,3.04,1.68,0.0121,-9.34,-0.35,1,0,23.4,61.0,20.0,0.0,11.75
Slovenia,SVN,2011,1,15.82,4,8.57,2.39,4.39,0.0119,-8.54,0.8,0,0,23.4,61.0,20.0,0.0,11.43
Slovenia,SVN,2012,0,17.83,5,8.69,2.01,6.09,0.0117,-9.66,-1.12,1,0,23.4,61.0,20.0,0.0,11.74
Slovenia,SVN,2013,1,13.32,0,-27.61,-4.51,4.88,0.0115,-9.89,-0.23,0,0,23.4,61.0,20.0,0.0,8.44
Slovenia,SVN,2014,0,12.1,1,0.12,-1.22,3.47,0.0113,-5.99,3.9,0,0,23.4,61.0,20.0,0.0,8.63
Slovenia,SVN,2015,1,12.63,0,-12.11,0.53,4.25,0.011,-5.39,0.6,0,0,23.4,61.0,0.0,33.33,8.38
Slovenia,SVN,2016,1,15.75,1,8.1,3.12,6.54,0.0109,-5.79,-0.4,1,0,23.4,61.0,0.0,0.0,9.21
Slovenia,SVN,2017,0,14.86,2,13.14,-0.89,5.02,0.0108,-8.41,-2.62,1,0,23.4,61.0,100.0,0.0,9.84
Slovenia,SVN,2018,1,14.01,0,-1.15,-0.85,4.19,0.0107,-9.44,-1.03,0,0,23.4,61.0,50.0,50.0,9.82
Slovenia,SVN,2019,1,15.3,1,18.83,1.29,4.01,0.0105,-10.24,-0.8,1,0,23.4,61.0,66.67,0.0,11.29
Slovenia,SVN,2020,0,14.71,2,24.17,-0.59,1.79,0.0104,-12.11,-1.87,1,0,23.4,61.0,0.0,66.67,12.92
Slovenia,SVN,2021,0,8.19,0,-3.75,-6.52,-3.76,0.0103,-12.32,-0.21,0,0,23.4,61.0,0.0,0.0,11.95
Slovenia,SVN,2022,1,8.15,0,-0.43,-0.04,-4.78,0.0102,-12.77,-0.45,0,0,23.4,61.0,66.67,33.33,12.93
Slovenia,SVN,2023,1,8.88,1,13.8,0.73,-5.33,0.01,-13.8,-1.03,1,0,23.4,61.0,20.0,0.0,14.21
Sweden,SWE,2001,1,10.55,0,-2.89,0.63,-0.55,0.6518,0.38,0.38,0,0,22.8,62.0,20.0,0.0,11.1
Sweden,SWE,2002,1,10.66,1,14.27,0.11,-0.89,0.6087,-4.02,-4.4,1,0,22.8,62.0,20.0,0.0,11.55
Sweden,SWE,2003,1,11.22,2,17.32,0.56,0.16,0.5988,-5.68,-1.66,1,0,22.8,62.0,20.0,0.0,11.06
Sweden,SWE,2004,0,10.54,3,12.75,-0.68,1.1,0.6529,-5.27,0.41,0,0,22.8,62.0,20.0,0.0,9.44
Sweden,SWE,2005,1,11.17,0,-1.42,0.63,1.68,0.5609,-4.62,0.65,0,0,22.8,62.0,20.0,0.0,9.49
Sweden,SWE,2006,1,11.56,1,27.78,0.39,2.04,0.5842,-5.66,-1.04,1,0,22.8,62.0,20.0,0.0,9.52
Sweden,SWE,2007,1,12.85,2,8.13,1.29,3.3,0.489,-7.26,-1.6,1,0,22.8,62.0,20.0,0.0,9.55
Sweden,SWE,2008,1,12.89,3,15.45,0.04,3.74,0.5399,-6.98,0.28,0,0,22.8,62.0,20.0,0.0,9.15
Sweden,SWE,2009,1,9.3,4,2.33,-3.59,-0.82,0.4294,-8.99,-2.01,1,0,22.8,62.0,20.0,0.0,10.12
Sweden,SWE,2010,1,11.78,5,25.94,2.48,0.03,0.4159,-9.34,-0.35,1,0,22.8,62.0,20.0,0.0,11.75
Sweden,SWE,2011,1,12.32,6,28.34,0.54,0.89,0.4834,-8.54,0.8,0,0,22.8,62.0,20.0,0.0,11.43
Sweden,SWE,2012,0,12.87,7,6.2,0.55,1.13,0.4647,-9.66,-1.12,1,0,22.8,62.0,20.0,0.0,11.74
Sweden,SWE,2013,0,7.45,0,-15.44,-5.42,-0.99,0.5318,-9.89,-0.23,0,0,22.8,62.0,20.0,0.0,8.44
Sweden,SWE,2014,0,7.79,0,-10.26,0.34,-0.84,0.4713,-5.99,3.9,0,0,22.8,62.0,20.0,0.0,8.63
Sweden,SWE,2015,1,7.37,0,-8.4,-0.42,-1.01,0.4758,-5.39,0.6,0,0,22.8,62.0,0.0,33.33,8.38
Sweden,SWE,2016,1,7.8,1,7.82,0.43,-1.41,0.4729,-5.79,-0.4,1,0,22.8,62.0,0.0,0.0,9.21
Sweden,SWE,2017,1,8.43,2,0.51,0.63,-1.41,0.4138,-8.41,-2.62,1,0,22.8,62.0,100.0,0.0,9.84
Sweden,SWE,2018,1,8.55,3,0.9,0.12,-1.27,0.4193,-9.44,-1.03,1,0,22.8,62.0,50.0,50.0,9.82
Sweden,SWE,2019,1,11.09,4,9.78,2.54,-0.2,0.3807,-10.24,-0.8,1,0,22.8,62.0,66.67,0.0,11.29
Sweden,SWE,2020,1,13.12,5,27.07,2.03,0.2,0.386,-12.11,-1.87,1,0,22.8,62.0,0.0,66.67,12.92
Sweden,SWE,2021,1,11.86,6,1.64,-1.26,-0.09,0.4031,-12.32,-0.21,1,0,22.8,62.0,0.0,0.0,11.95
Sweden,SWE,2022,1,11.39,7,0.13,-0.47,-1.54,0.4003,-12.77,-0.45,1,0,22.8,62.0,66.67,33.33,12.93
Sweden,SWE,2023,1,13.7,8,7.75,2.31,-0.51,0.3747,-13.8,-1.03,1,0,22.8,62.0,20.0,0.0,14.21
Sweden,SWE,2024,1,16.85,9,22.97,3.15,-0.59,0.39,-14.05,-0.25,1,0,22.8,62.0,40.0,40.0,17.44
Syrian Arab Republic,SYR,2001,1,64.56,0,-2.89,0.09,53.46,0.091,0.38,0.38,0,0,51.6,14.0,20.0,0.0,11.1
Syrian Arab Republic,SYR,2002,1,69.37,1,14.27,4.81,57.82,0.085,-4.02,-4.4,1,0,51.6,14.0,20.0,0.0,11.55
Syrian Arab Republic,SYR,2003,1,73.38,2,17.32,4.01,62.32,0.0836,-5.68,-1.66,1,0,51.6,14.0,20.0,0.0,11.06
Syrian Arab Republic,SYR,2004,1,66.62,3,12.75,-6.76,57.18,0.0912,-5.27,0.41,0,3,63.6,14.0,20.0,0.0,9.44
Syrian Arab Republic,SYR,2005,1,2.4,4,8.55,-64.22,-7.09,0.0862,-4.62,0.65,0,3,63.6,14.0,20.0,0.0,9.49
Syrian Arab Republic,SYR,2006,1,3.12,5,35.76,0.72,-6.4,0.0954,-5.66,-1.04,1,3,63.6,14.0,20.0,0.0,9.52
Syrian Arab Republic,SYR,2007,1,3.92,6,15.17,0.8,-5.63,0.0851,-7.26,-1.6,1,3,63.6,14.0,20.0,0.0,9.55
Syrian Arab Republic,SYR,2008,1,4.06,7,24.94,0.14,-5.09,0.1017,-6.98,0.28,0,3,63.6,14.0,20.0,0.0,9.15
Syrian Arab Republic,SYR,2009,1,4.93,8,11.51,0.87,-5.19,0.0881,-8.99,-2.01,1,3,63.6,14.0,20.0,0.0,10.12
Syrian Arab Republic,SYR,2010,1,5.65,9,25.94,0.72,-6.1,0.0853,-9.34,-0.35,1,3,63.6,14.0,20.0,0.0,11.75
Chad,TCD,2001,1,2.45,1,0.75,-0.23,-8.65,0.0012,0.38,0.38,0,0,50.0,50.0,20.0,0.0,11.1
Chad,TCD,2002,1,1.71,2,23.96,-0.74,-9.84,0.0013,-4.02,-4.4,1,0,50.0,50.0,20.0,0.0,11.55
Chad,TCD,2003,1,2.42,3,21.74,0.71,-8.64,0.0013,-5.68,-1.66,1,0,50.0,50.0,20.0,0.0,11.06
Chad,TCD,2004,1,2.15,4,4.97,-0.27,-7.29,0.0013,-5.27,0.41,0,0,50.0,50.0,20.0,0.0,9.44
Chad,TCD,2005,1,2.47,5,17.12,0.32,-7.02,0.0013,-4.62,0.65,0,0,50.0,50.0,20.0,0.0,9.49
Chad,TCD,2006,1,1.12,6,23.92,-1.35,-8.4,0.0013,-5.66,-1.04,1,0,50.0,50.0,20.0,0.0,9.52
Chad,TCD,2007,1,0.96,7,31.15,-0.16,-8.59,0.0014,-7.26,-1.6,1,0,50.0,50.0,20.0,0.0,9.55
Chad,TCD,2008,0,0.71,8,4.32,-0.25,-8.44,0.0014,-6.98,0.28,0,0,50.0,50.0,20.0,0.0,9.15
Chad,TCD,2009,0,0.0,0,-100.0,-0.71,-10.12,0.0,-8.99,-2.01,0,0,50.0,50.0,20.0,0.0,10.12
Thailand,THA,2001,1,2.08,0,-2.89,0.09,-9.02,0.2711,0.38,0.38,0,0,33.6,44.0,20.0,0.0,11.1
Thailand,THA,2002,1,2.2,1,15.2,0.12,-9.35,0.2553,-4.02,-4.4,1,0,33.6,44.0,20.0,0.0,11.55
Thailand,THA,2003,1,2.57,2,22.01,0.37,-8.49,0.2611,-5.68,-1.66,1,0,33.6,44.0,20.0,0.0,11.06
Thailand,THA,2004,1,2.37,3,17.09,-0.2,-7.07,0.2957,-5.27,0.41,0,0,33.6,44.0,20.0,0.0,9.44
Thailand,THA,2005,1,2.66,4,8.55,0.29,-6.83,0.2797,-4.62,0.65,0,0,33.6,44.0,20.0,0.0,9.49
Thailand,THA,2006,1,2.56,5,35.76,-0.1,-6.96,0.3095,-5.66,-1.04,1,0,33.6,44.0,20.0,0.0,9.52
