Country,ISO3,Year,Region,Gold Value (USD bn),Gold Share of Reserves (%),Gold YoY Change (USD bn),Gold YoY Change (%),Gold Share YoY Change (pp),Is Accumulating,Accumulation Streak (yrs),Gold Rank,Total Reserves (USD bn),USD Share of Global Reserves (%),USD Share Drawdown from 2000 (pp),World Gold Reserves (USD bn),World Gold Share (%),Gold Share vs World Avg (pp),Accumulating During USD Decline,Country Share of World Gold (%),UN Alignment with US (score),UN Divergence Score,Sanctions Severity (0-3),Under Sanctions,Geopolitical Bloc,Geo Risk Score,Geo Risk Tier,US GDP Share of World (%)
North Macedonia,MKD,2010,Europe & Central Asia,0.31,13.47,0.07,29.22,3.1,1,7,69,2.28,61.79,-9.34,1190.23,11.75,1.72,1,0.03,60.0,40.0,0,0,US_allied,24.0,low,22.52
North Macedonia,MKD,2011,Europe & Central Asia,0.34,12.6,0.03,9.54,-0.87,1,8,68,2.67,62.59,-8.54,1314.14,11.43,1.17,0,0.03,60.0,40.0,0,0,US_allied,24.0,low,20.99
North Macedonia,MKD,2012,Europe & Central Asia,0.36,12.56,0.03,8.13,-0.04,1,9,70,2.89,61.47,-9.66,1451.79,11.74,0.82,1,0.02,60.0,40.0,0,0,US_allied,24.0,low,21.4
North Macedonia,MKD,2013,Europe & Central Asia,0.26,9.57,-0.1,-27.61,-2.99,0,0,72,2.75,61.24,-9.89,1072.69,8.44,1.13,0,0.02,60.0,40.0,0,0,US_allied,24.0,low,21.58
North Macedonia,MKD,2014,Europe & Central Asia,0.26,8.9,0.0,0.27,-0.67,1,1,72,2.96,65.14,-5.99,1086.14,8.63,0.27,0,0.02,60.0,40.0,0,0,US_allied,24.0,low,21.92
North Macedonia,MKD,2015,Europe & Central Asia,0.23,9.39,-0.03,-12.03,0.49,0,0,71,2.47,65.74,-5.39,985.55,8.38,1.01,0,0.02,60.0,40.0,0,0,US_allied,24.0,low,24.08
North Macedonia,MKD,2016,Europe & Central Asia,0.25,9.21,0.02,9.25,-0.18,1,1,71,2.75,65.34,-5.79,1069.14,9.21,0.0,1,0.02,60.0,40.0,0,0,US_allied,24.0,low,24.33
North Macedonia,MKD,2017,Europe & Central Asia,0.29,10.25,0.03,13.29,1.04,1,2,72,2.8,62.72,-8.41,1228.03,9.84,0.41,1,0.02,60.0,40.0,0,0,US_allied,24.0,low,23.8
North Macedonia,MKD,2018,Europe & Central Asia,0.28,8.65,-0.0,-1.1,-1.6,0,0,71,3.28,61.69,-9.44,1222.92,9.82,-1.17,0,0.02,60.0,40.0,0,0,US_allied,24.0,low,23.59
North Macedonia,MKD,2019,Europe & Central Asia,0.34,9.25,0.05,18.96,0.6,1,1,71,3.65,60.89,-10.24,1478.38,11.29,-2.04,1,0.02,60.0,40.0,0,0,US_allied,24.0,low,24.16
North Macedonia,MKD,2020,Europe & Central Asia,0.42,10.15,0.08,24.02,0.9,1,2,70,4.13,59.02,-12.11,1853.18,12.92,-2.77,1,0.02,60.0,40.0,0,0,US_allied,24.0,low,24.51
North Macedonia,MKD,2021,Europe & Central Asia,0.4,9.76,-0.02,-3.75,-0.39,0,0,70,4.13,58.81,-12.32,1803.62,11.95,-2.19,0,0.02,60.0,40.0,0,0,US_allied,24.0,low,23.76
North Macedonia,MKD,2022,Europe & Central Asia,0.4,9.74,-0.0,-0.42,-0.02,0,0,70,4.12,58.36,-12.77,1818.29,12.93,-3.19,0,0.02,60.0,40.0,0,0,US_allied,24.0,low,25.04
North Macedonia,MKD,2023,Europe & Central Asia,0.46,9.11,0.06,13.84,-0.63,1,1,70,5.01,57.33,-13.8,2093.45,14.21,-5.1,1,0.02,60.0,40.0,0,0,US_allied,24.0,low,25.57
North Macedonia,MKD,2024,Europe & Central Asia,0.58,11.01,0.12,26.51,1.9,1,2,65,5.25,57.08,-14.05,2472.95,17.44,-6.43,1,0.02,60.0,40.0,0,0,US_allied,24.0,low,25.91
Malta,MLT,2000,Other,0.0,0.07,,,,0,0,112,1.47,71.13,0.0,248.74,11.71,-11.64,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,30.24
Malta,MLT,2001,Other,0.0,0.08,0.0,25.93,0.01,1,1,112,1.67,71.51,0.38,247.91,11.1,-11.02,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,31.41
Malta,MLT,2002,Other,0.0,0.06,-0.0,-11.77,-0.02,0,0,110,2.21,67.11,-4.02,303.33,11.55,-11.49,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,31.23
Malta,MLT,2003,Other,0.0,0.05,0.0,21.7,-0.01,1,1,107,2.73,65.45,-5.68,361.79,11.06,-11.01,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,29.19
Malta,MLT,2004,Other,0.0,0.06,0.0,18.03,0.01,1,2,104,2.73,65.86,-5.27,374.09,9.44,-9.38,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,27.62
Malta,MLT,2005,Other,0.0,0.08,0.0,17.12,0.02,1,3,102,2.58,66.51,-4.62,429.3,9.49,-9.41,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,27.22
Malta,MLT,2006,Other,0.0,0.12,0.0,73.49,0.04,1,4,104,2.98,65.47,-5.66,526.68,9.52,-9.4,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,26.61
Malta,MLT,2007,Other,0.01,0.35,0.01,274.73,0.23,1,5,95,3.8,63.87,-7.26,680.26,9.55,-9.2,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.73
Malta,MLT,2008,Other,0.01,1.37,-0.01,-61.53,1.02,0,0,107,0.37,64.15,-6.98,711.3,9.15,-7.78,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.97
Malta,MLT,2009,Other,0.01,1.19,0.0,25.04,-0.18,1,1,103,0.54,62.14,-8.99,915.21,10.12,-8.93,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.74
Malta,MLT,2010,Other,0.0,0.81,-0.0,-32.09,-0.38,0,0,102,0.54,61.79,-9.34,1190.23,11.75,-10.94,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.52
Malta,MLT,2011,Other,0.02,2.97,0.01,251.38,2.16,1,1,99,0.52,62.59,-8.54,1314.14,11.43,-8.46,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,20.99
Malta,MLT,2012,Other,0.02,2.36,0.0,8.69,-0.61,1,2,100,0.7,61.47,-9.66,1451.79,11.74,-9.38,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.4
Malta,MLT,2013,Other,0.01,2.02,-0.0,-27.61,-0.34,0,0,103,0.6,61.24,-9.89,1072.69,8.44,-6.42,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.58
Malta,MLT,2014,Other,0.0,0.6,-0.01,-68.96,-1.42,0,0,106,0.62,65.14,-5.99,1086.14,8.63,-8.03,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.92
Malta,MLT,2015,Other,0.0,0.56,-0.0,-14.94,-0.04,0,0,108,0.57,65.74,-5.39,985.55,8.38,-7.82,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.08
Malta,MLT,2016,Other,0.0,0.51,0.0,8.1,-0.05,1,1,105,0.68,65.34,-5.79,1069.14,9.21,-8.7,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.33
Malta,MLT,2017,Other,0.0,0.47,0.0,13.14,-0.04,1,2,105,0.83,62.72,-8.41,1228.03,9.84,-9.37,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.8
Malta,MLT,2018,Other,0.0,0.38,-0.0,-1.15,-0.09,0,0,103,1.02,61.69,-9.44,1222.92,9.82,-9.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.59
Malta,MLT,2019,Other,0.03,2.92,0.02,612.99,2.54,1,1,98,0.94,60.89,-10.24,1478.38,11.29,-8.37,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.16
Malta,MLT,2020,Other,0.01,1.22,-0.02,-58.61,-1.7,0,0,99,0.93,59.02,-12.11,1853.18,12.92,-11.7,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.51
Malta,MLT,2021,Other,0.01,0.48,-0.01,-51.88,-0.74,0,0,101,1.15,58.81,-12.32,1803.62,11.95,-11.47,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.76
Malta,MLT,2022,Other,0.0,0.3,-0.0,-33.62,-0.18,0,0,105,1.2,58.36,-12.77,1818.29,12.93,-12.63,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.04
Malta,MLT,2023,Other,0.02,1.52,0.01,412.09,1.22,1,1,97,1.22,57.33,-13.8,2093.45,14.21,-12.69,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.57
Malta,MLT,2024,Other,0.02,1.1,-0.0,-15.66,-0.42,0,0,90,1.42,57.08,-14.05,2472.95,17.44,-16.34,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.91
Myanmar,MMR,2000,East Asia & Pacific,0.06,22.17,,,,0,0,67,0.29,71.13,0.0,248.74,11.71,10.46,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,30.24
Myanmar,MMR,2001,East Asia & Pacific,0.06,13.78,0.0,0.75,-8.39,1,1,65,0.46,71.51,0.38,247.91,11.1,2.68,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,31.41
Myanmar,MMR,2002,East Asia & Pacific,0.08,14.44,0.02,23.96,0.66,1,2,64,0.55,67.11,-4.02,303.33,11.55,2.89,1,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,31.23
Myanmar,MMR,2003,East Asia & Pacific,0.1,14.93,0.02,21.74,0.49,1,3,61,0.65,65.45,-5.68,361.79,11.06,3.87,1,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,29.19
Myanmar,MMR,2004,East Asia & Pacific,0.1,13.1,0.0,4.97,-1.83,1,4,60,0.77,65.86,-5.27,374.09,9.44,3.66,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,27.62
Myanmar,MMR,2005,East Asia & Pacific,0.12,13.35,0.02,17.12,0.25,1,5,60,0.89,66.51,-4.62,429.3,9.49,3.86,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,27.22
Myanmar,MMR,2006,East Asia & Pacific,0.15,10.64,0.03,23.92,-2.71,1,6,60,1.38,65.47,-5.66,526.68,9.52,1.12,1,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,26.61
Myanmar,MMR,2007,East Asia & Pacific,0.19,5.93,0.05,32.46,-4.71,1,7,61,3.28,63.87,-7.26,680.26,9.55,-3.62,1,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,24.73
Myanmar,MMR,2008,East Asia & Pacific,0.2,5.18,0.01,4.32,-0.75,1,8,62,3.92,64.15,-6.98,711.3,9.15,-3.97,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,22.97
Myanmar,MMR,2009,East Asia & Pacific,0.25,4.62,0.05,25.04,-0.56,1,9,64,5.51,62.14,-8.99,915.21,10.12,-5.5,1,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,23.74
Myanmar,MMR,2010,East Asia & Pacific,0.33,5.43,0.07,29.24,0.81,1,10,64,6.05,61.79,-9.34,1190.23,11.75,-6.32,1,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,22.52
Myanmar,MMR,2011,East Asia & Pacific,0.36,4.86,0.03,8.93,-0.57,1,11,65,7.36,62.59,-8.54,1314.14,11.43,-6.57,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,20.99
Myanmar,MMR,2012,East Asia & Pacific,0.39,5.29,0.03,8.69,0.43,1,12,67,7.35,61.47,-9.66,1451.79,11.74,-6.45,1,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,21.4
Myanmar,MMR,2013,East Asia & Pacific,0.28,3.19,-0.11,-27.61,-2.1,0,0,69,8.84,61.24,-9.89,1072.69,8.44,-5.25,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,21.58
Myanmar,MMR,2014,East Asia & Pacific,0.28,6.25,0.0,0.12,3.06,1,1,70,4.51,65.14,-5.99,1086.14,8.63,-2.38,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,21.92
Myanmar,MMR,2015,East Asia & Pacific,0.25,5.39,-0.03,-12.11,-0.86,0,0,69,4.6,65.74,-5.39,985.55,8.38,-2.99,0,0.03,25.0,75.0,0,0,us_divergent,45.0,medium,24.08
Myanmar,MMR,2016,East Asia & Pacific,0.27,5.48,0.02,8.1,0.09,1,1,69,4.89,65.34,-5.79,1069.14,9.21,-3.73,1,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,24.33
Myanmar,MMR,2017,East Asia & Pacific,0.3,5.81,0.04,13.14,0.33,1,2,69,5.21,62.72,-8.41,1228.03,9.84,-4.03,1,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,23.8
Myanmar,MMR,2018,East Asia & Pacific,0.3,5.3,-0.0,-1.15,-0.51,0,0,69,5.65,61.69,-9.44,1222.92,9.82,-4.52,0,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,23.59
Myanmar,MMR,2019,East Asia & Pacific,0.36,6.11,0.06,18.83,0.81,1,1,70,5.82,60.89,-10.24,1478.38,11.29,-5.18,1,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,24.16
Myanmar,MMR,2020,East Asia & Pacific,0.44,5.76,0.09,24.17,-0.35,1,2,68,7.67,59.02,-12.11,1853.18,12.92,-7.16,1,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,24.51
Myanmar,MMR,2021,East Asia & Pacific,0.43,4.67,-0.02,-3.75,-1.09,0,0,68,9.1,58.81,-12.32,1803.62,11.95,-7.28,0,0.02,25.0,75.0,2,1,us_divergent,53.0,high,23.76
Myanmar,MMR,2022,East Asia & Pacific,0.42,5.18,-0.0,-0.43,0.51,0,0,68,8.18,58.36,-12.77,1818.29,12.93,-7.75,0,0.02,25.0,75.0,2,1,us_divergent,53.0,high,25.04
Myanmar,MMR,2023,East Asia & Pacific,0.48,5.16,0.06,13.8,-0.02,1,1,69,9.34,57.33,-13.8,2093.45,14.21,-9.05,1,0.02,25.0,75.0,2,1,us_divergent,53.0,high,25.57
Montenegro,MNE,2007,Other,0.0,0.0,,,,0,0,113,0.69,63.87,-7.26,680.26,9.55,-9.55,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.73
Montenegro,MNE,2008,Other,0.0,0.0,0.0,,0.0,0,0,115,0.44,64.15,-6.98,711.3,9.15,-9.15,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.97
Montenegro,MNE,2009,Other,0.0,0.0,0.0,,0.0,0,0,112,0.57,62.14,-8.99,915.21,10.12,-10.12,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.74
Montenegro,MNE,2010,Other,0.0,0.0,0.0,,0.0,0,0,111,0.56,61.79,-9.34,1190.23,11.75,-11.75,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.52
Montenegro,MNE,2011,Other,0.0,0.0,0.0,,0.0,0,0,114,0.39,62.59,-8.54,1314.14,11.43,-11.43,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,20.99
Montenegro,MNE,2012,Other,0.0,0.0,0.0,,0.0,0,0,115,0.46,61.47,-9.66,1451.79,11.74,-11.74,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.4
Montenegro,MNE,2013,Other,0.0,0.0,0.0,,0.0,0,0,116,0.58,61.24,-9.89,1072.69,8.44,-8.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.58
Montenegro,MNE,2014,Other,0.0,0.0,0.0,,0.0,0,0,115,0.66,65.14,-5.99,1086.14,8.63,-8.63,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.92
Montenegro,MNE,2015,Other,0.0,0.0,0.0,,0.0,0,0,116,0.68,65.74,-5.39,985.55,8.38,-8.38,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.08
Montenegro,MNE,2016,Other,0.0,0.0,0.0,,0.0,0,0,113,0.79,65.34,-5.79,1069.14,9.21,-9.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.33
Montenegro,MNE,2017,Other,0.0,0.0,0.0,,0.0,0,0,113,1.02,62.72,-8.41,1228.03,9.84,-9.84,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.8
Montenegro,MNE,2018,Other,0.0,0.0,0.0,,0.0,0,0,111,1.2,61.69,-9.44,1222.92,9.82,-9.82,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.59
Montenegro,MNE,2019,Other,0.0,0.0,0.0,,0.0,0,0,111,1.53,60.89,-10.24,1478.38,11.29,-11.29,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.16
Montenegro,MNE,2020,Other,0.0,0.0,0.0,,0.0,0,0,109,2.13,59.02,-12.11,1853.18,12.92,-12.92,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.51
Montenegro,MNE,2021,Other,0.0,0.0,0.0,,0.0,0,0,109,1.98,58.81,-12.32,1803.62,11.95,-11.95,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.76
Montenegro,MNE,2022,Other,0.0,0.0,0.0,,0.0,0,0,110,2.04,58.36,-12.77,1818.29,12.93,-12.93,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.04
Montenegro,MNE,2023,Other,0.0,0.0,0.0,,0.0,0,0,108,1.57,57.33,-13.8,2093.45,14.21,-14.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.57
Montenegro,MNE,2024,Other,0.0,0.0,0.0,,0.0,0,0,97,1.74,57.08,-14.05,2472.95,17.44,-17.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.91
Mongolia,MNG,2000,East Asia & Pacific,0.02,11.53,,,,0,0,80,0.2,71.13,0.0,248.74,11.71,-0.18,0,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,30.24
Mongolia,MNG,2001,East Asia & Pacific,0.05,24.65,0.03,118.44,13.12,1,1,73,0.21,71.51,0.38,247.91,11.1,13.55,0,0.02,30.0,70.0,0,0,us_divergent,42.0,medium,31.41
Mongolia,MNG,2002,East Asia & Pacific,0.05,18.27,-0.0,-4.09,-6.38,0,0,75,0.27,67.11,-4.02,303.33,11.55,6.72,0,0.02,30.0,70.0,0,0,us_divergent,42.0,medium,31.23
Mongolia,MNG,2003,East Asia & Pacific,0.01,3.28,-0.04,-86.33,-14.99,0,0,94,0.2,65.45,-5.68,361.79,11.06,-7.78,0,0.0,30.0,70.0,0,0,us_divergent,42.0,medium,29.19
Mongolia,MNG,2004,East Asia & Pacific,0.01,6.78,0.01,111.15,3.5,1,1,89,0.21,65.86,-5.27,374.09,9.44,-2.66,0,0.0,30.0,70.0,0,0,us_divergent,42.0,medium,27.62
Mongolia,MNG,2005,East Asia & Pacific,0.0,0.0,-0.01,-100.0,-6.78,0,0,111,0.33,66.51,-4.62,429.3,9.49,-9.49,0,0.0,30.0,70.0,0,0,us_divergent,42.0,medium,27.22
Mongolia,MNG,2006,East Asia & Pacific,0.14,18.93,0.14,inf,18.93,1,1,65,0.72,65.47,-5.66,526.68,9.52,9.41,1,0.03,30.0,70.0,0,0,us_divergent,42.0,medium,26.61
Mongolia,MNG,2007,East Asia & Pacific,0.2,19.97,0.06,46.89,1.04,1,2,60,1.0,63.87,-7.26,680.26,9.55,10.42,1,0.03,30.0,70.0,0,0,us_divergent,42.0,medium,24.73
Mongolia,MNG,2008,East Asia & Pacific,0.1,14.5,-0.1,-52.43,-5.47,0,0,75,0.66,64.15,-6.98,711.3,9.15,5.35,0,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,22.97
Mongolia,MNG,2009,East Asia & Pacific,0.03,2.45,-0.06,-65.79,-12.05,0,0,93,1.33,62.14,-8.99,915.21,10.12,-7.67,0,0.0,30.0,70.0,0,0,us_divergent,42.0,medium,23.74
Mongolia,MNG,2010,East Asia & Pacific,0.09,3.98,0.06,179.64,1.53,1,1,83,2.29,61.79,-9.34,1190.23,11.75,-7.77,1,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,22.52
Mongolia,MNG,2011,East Asia & Pacific,0.17,7.05,0.08,89.59,3.07,1,2,76,2.45,62.59,-8.54,1314.14,11.43,-4.38,0,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,20.99
Mongolia,MNG,2012,East Asia & Pacific,0.2,4.75,0.02,13.46,-2.3,1,3,77,4.13,61.47,-9.66,1451.79,11.74,-6.99,1,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,21.4
Mongolia,MNG,2013,East Asia & Pacific,0.15,6.76,-0.04,-22.38,2.01,0,0,80,2.25,61.24,-9.89,1072.69,8.44,-1.68,0,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,21.58
Mongolia,MNG,2014,East Asia & Pacific,0.11,6.75,-0.04,-26.71,-0.01,0,0,88,1.65,65.14,-5.99,1086.14,8.63,-1.88,0,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,21.92
Mongolia,MNG,2015,East Asia & Pacific,0.08,5.75,-0.04,-31.8,-1.0,0,0,88,1.32,65.74,-5.39,985.55,8.38,-2.63,0,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,24.08
Mongolia,MNG,2016,East Asia & Pacific,0.06,4.91,-0.01,-15.71,-0.84,0,0,90,1.3,65.34,-5.79,1069.14,9.21,-4.3,0,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,24.33
Mongolia,MNG,2017,East Asia & Pacific,0.18,5.88,0.11,177.04,0.97,1,1,81,3.02,62.72,-8.41,1228.03,9.84,-3.96,1,0.01,30.0,70.0,0,0,us_divergent,42.0,medium,23.8
Mongolia,MNG,2018,East Asia & Pacific,0.77,21.68,0.59,333.74,15.8,1,2,59,3.55,61.69,-9.44,1222.92,9.82,11.86,1,0.06,30.0,70.0,0,0,us_divergent,42.0,medium,23.59
Mongolia,MNG,2019,East Asia & Pacific,1.12,25.77,0.35,46.08,4.09,1,3,55,4.36,60.89,-10.24,1478.38,11.29,14.48,1,0.08,30.0,70.0,0,0,us_divergent,42.0,medium,24.16
Mongolia,MNG,2020,East Asia & Pacific,0.5,10.91,-0.63,-55.89,-14.86,0,0,67,4.55,59.02,-12.11,1853.18,12.92,-2.01,0,0.03,30.0,70.0,0,0,us_divergent,42.0,medium,24.51
Mongolia,MNG,2021,East Asia & Pacific,0.57,12.92,0.07,14.13,2.01,1,1,63,4.38,58.81,-12.32,1803.62,11.95,0.97,1,0.03,30.0,70.0,0,0,us_divergent,42.0,medium,23.76
Mongolia,MNG,2022,East Asia & Pacific,0.38,11.18,-0.19,-32.88,-1.74,0,0,73,3.4,58.36,-12.77,1818.29,12.93,-1.75,0,0.02,30.0,70.0,0,0,us_divergent,42.0,medium,25.04
Mongolia,MNG,2023,East Asia & Pacific,0.53,10.78,0.15,39.47,-0.4,1,1,67,4.92,57.33,-13.8,2093.45,14.21,-3.43,1,0.03,30.0,70.0,0,0,us_divergent,42.0,medium,25.57
Mongolia,MNG,2024,East Asia & Pacific,0.62,11.19,0.09,16.35,0.41,1,2,63,5.51,57.08,-14.05,2472.95,17.44,-6.25,1,0.02,30.0,70.0,0,0,us_divergent,42.0,medium,25.91
Mozambique,MOZ,2000,Sub-Saharan Africa,0.02,2.58,,,,0,0,86,0.74,71.13,0.0,248.74,11.71,-9.13,0,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,30.24
Mozambique,MOZ,2001,Sub-Saharan Africa,0.01,1.89,-0.01,-28.14,-0.69,0,0,92,0.73,71.51,0.38,247.91,11.1,-9.21,0,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,31.41
Mozambique,MOZ,2002,Sub-Saharan Africa,0.02,2.69,0.01,61.34,0.8,1,1,86,0.82,67.11,-4.02,303.33,11.55,-8.86,1,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,31.23
Mozambique,MOZ,2003,Sub-Saharan Africa,0.01,1.09,-0.01,-53.47,-1.6,0,0,89,0.95,65.45,-5.68,361.79,11.06,-9.97,0,0.0,25.0,75.0,0,0,us_divergent,45.0,medium,29.19
Mozambique,MOZ,2004,Sub-Saharan Africa,0.03,2.45,0.02,174.63,1.36,1,1,81,1.16,65.86,-5.27,374.09,9.44,-6.99,0,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,27.62
Mozambique,MOZ,2005,Sub-Saharan Africa,0.05,4.43,0.02,72.24,1.98,1,2,77,1.1,66.51,-4.62,429.3,9.49,-5.06,0,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,27.22
Mozambique,MOZ,2006,Sub-Saharan Africa,0.06,4.98,0.01,23.92,0.55,1,3,77,1.22,65.47,-5.66,526.68,9.52,-4.54,1,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,26.61
Mozambique,MOZ,2007,Sub-Saharan Africa,0.08,5.21,0.02,31.15,0.23,1,4,79,1.52,63.87,-7.26,680.26,9.55,-4.34,1,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,24.73
Mozambique,MOZ,2008,Sub-Saharan Africa,0.08,4.99,0.0,4.32,-0.22,1,5,80,1.66,64.15,-6.98,711.3,9.15,-4.16,0,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,22.97
Mozambique,MOZ,2009,Sub-Saharan Africa,0.08,3.75,-0.0,-1.23,-1.24,0,0,81,2.18,62.14,-8.99,915.21,10.12,-6.37,0,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,23.74
Mozambique,MOZ,2010,Sub-Saharan Africa,0.11,4.67,0.02,29.22,0.92,1,1,81,2.27,61.79,-9.34,1190.23,11.75,-7.08,1,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,22.52
Mozambique,MOZ,2011,Sub-Saharan Africa,0.12,4.74,0.02,16.16,0.07,1,2,82,2.59,62.59,-8.54,1314.14,11.43,-6.69,0,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,20.99
Mozambique,MOZ,2012,Sub-Saharan Africa,0.19,6.47,0.07,56.13,1.73,1,3,78,2.96,61.47,-9.66,1451.79,11.74,-5.27,1,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,21.4
Mozambique,MOZ,2013,Sub-Saharan Africa,0.21,6.29,0.02,10.09,-0.18,1,4,76,3.35,61.24,-9.89,1072.69,8.44,-2.15,1,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,21.58
Mozambique,MOZ,2014,Sub-Saharan Africa,0.21,6.56,0.0,0.12,0.27,1,5,78,3.22,65.14,-5.99,1086.14,8.63,-2.07,0,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,21.92
Mozambique,MOZ,2015,Sub-Saharan Africa,0.17,6.58,-0.04,-19.63,0.02,0,0,77,2.58,65.74,-5.39,985.55,8.38,-1.8,0,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,24.08
Mozambique,MOZ,2016,Sub-Saharan Africa,0.16,7.85,-0.01,-5.33,1.27,0,0,81,2.05,65.34,-5.79,1069.14,9.21,-1.36,0,0.02,25.0,75.0,0,0,us_divergent,45.0,medium,24.33
Mozambique,MOZ,2017,Sub-Saharan Africa,0.18,5.41,0.02,13.16,-2.44,1,1,80,3.36,62.72,-8.41,1228.03,9.84,-4.43,1,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,23.8
Mozambique,MOZ,2018,Sub-Saharan Africa,0.18,5.8,-0.0,-1.02,0.39,0,0,80,3.11,61.69,-9.44,1222.92,9.82,-4.02,0,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,23.59
Mozambique,MOZ,2019,Sub-Saharan Africa,0.19,4.95,0.01,7.0,-0.85,1,1,80,3.89,60.89,-10.24,1478.38,11.29,-6.34,1,0.01,25.0,75.0,0,0,us_divergent,45.0,medium,24.16
