country,country_code,year,reserves_excl_gold_usd,total_reserves_usd,gold_value_usd,gold_share_pct,gold_yoy_change_usd,gold_yoy_change_pct,gold_share_yoy_change,is_accumulating,accumulation_streak,gold_rank,usd_share_of_reserves_pct,usd_share_yoy_change,world_total_reserves_bn,world_gold_value_bn,us_gdp_bn,world_gdp_bn,us_gdp_share_pct,us_total_reserves_bn,us_reserves_excl_gold_bn,us_gold_value_bn,world_gold_share_pct,usd_share_drawdown_pct,gold_share_vs_world,accumulating_during_usd_decline,country_share_of_world_gold_pct,un_alignment_score,un_divergence_score,sanctions_score,sanctions_active,geo_bloc,geo_risk_score,geo_risk_tier,nlp_article_count,nlp_gold_positive,nlp_gold_negative,nlp_usd_positive,nlp_usd_negative,nlp_dedollar_mentions,nlp_sanctions_mentions,nlp_composite_signal,nlp_avg_sentiment_score,global_usd_article_count,global_usd_negative_pct,global_usd_positive_pct,global_usd_neutral_pct,global_usd_avg_score
Hungary,HUN,2005,18552097977.5891,18602833677.5891,43984432.0,0.27,3463450.0,8.55,0.0,1,4,77,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-9.22,0,0.0102,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2006,21527033806.919,21589904536.919,59712373.0,0.29,15727941.0,35.76,0.02,1,5,77,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.23,1,0.0113,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2007,23969752996.1505,24052210871.1505,68773518.0,0.34,9061145.0,15.17,0.05,1,6,80,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-9.21,1,0.0101,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2008,33787880582.8996,33873898857.8996,86236151.0,0.25,17462633.0,25.39,-0.09,1,7,81,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-8.9,0,0.0121,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2009,44073738966.986,44181292716.986,96164642.0,0.24,9928491.0,11.51,-0.01,1,8,81,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-9.88,1,0.0105,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2010,44849178901.216,44988182851.216,121105043.0,0.31,24940401.0,25.94,0.07,1,9,81,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-11.44,1,0.0102,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2011,48680502188.5214,48831918088.5214,155422078.0,0.31,34317035.0,28.34,0.0,1,10,82,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-11.12,0,0.0118,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2012,44506050804.4239,44670620404.4239,165060795.0,0.37,9638717.0,6.2,0.06,1,11,84,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-11.37,1,0.0114,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2013,46388888947.58,46508013997.58,139569525.0,0.26,-25491270.0,-15.44,-0.11,0,0,85,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-8.18,0,0.013,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2014,41900607901.2031,42019881301.2031,125245953.0,0.28,-14323572.0,-10.26,0.02,0,0,84,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-8.35,0,0.0115,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2015,33019454325.6273,33124288325.6273,114729012.0,0.32,-10516941.0,-8.4,0.04,0,0,85,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-8.06,0,0.0116,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Hungary,HUN,2016,25824253667.337,25824253667.337,0.0,0.0,-114729012.0,-100.0,-0.32,0,0,113,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-9.21,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Hungary,HUN,2017,27874456802.4484,28002680652.4484,124331135.0,0.46,124331135.0,inf,0.46,1,1,86,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-9.38,1,0.0101,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Hungary,HUN,2018,30068270406.0416,31366581856.0416,1284969889.0,4.14,1160638754.0,933.51,3.68,1,2,50,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-5.68,1,0.1051,58.0,42.0,0,0,neutral,25.2,medium,1.0,100.0,0.0,,,0.0,0.0,,0.75,2.0,50.0,50.0,0.0,0.0
Hungary,HUN,2019,30288204374.707,31831003374.707,1410692294.0,4.85,125722405.0,9.78,0.71,1,3,53,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-6.44,1,0.0954,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Hungary,HUN,2020,39433731712.5512,41349416012.5512,1792630699.0,4.63,381938405.0,27.07,-0.22,1,4,54,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-8.29,1,0.0967,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Hungary,HUN,2021,37953911379.1178,43483375179.1178,5464132569.0,12.72,3671501870.0,204.81,8.09,1,5,36,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,0.77,1,0.303,58.0,42.0,0,0,neutral,25.2,medium,1.0,100.0,0.0,,,0.0,0.0,,0.75,3.0,0.0,0.0,100.0,0.0
Hungary,HUN,2022,35712766084.2451,41218685384.2451,5471180671.0,13.36,7048102.0,0.13,0.64,1,6,37,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,0.43,1,0.3009,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Hungary,HUN,2023,39453052373.4135,45718623573.4135,5895312388.0,13.7,424131717.0,7.75,0.34,1,7,38,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-0.51,1,0.2816,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Hungary,HUN,2024,37193970853.8952,46422357553.8952,8440380251.0,19.88,2545067863.0,43.17,6.18,1,8,35,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,2.44,1,0.3413,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Hungary,HUN,2025,28719693494.310112,38867263587.31011,10147570093.0,26.11,1707189842.0,20.23,6.23,1,9,37,56.92,-0.16,10321.59,2991.09,,,,,,750.23,28.98,-14.21,-2.87,1,0.3393,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Indonesia,IDN,2000,28501860111.4768,29352929561.4768,879049720.0,2.9,,,,0,0,29,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-8.81,0,0.3534,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2001,27246209680.3382,28103636180.3382,853633464.0,3.05,-25416256.0,-2.89,0.15,0,0,29,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-8.05,0,0.3443,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2002,30970717497.4441,32033585247.4441,975486618.0,3.32,121853154.0,14.27,0.27,1,1,29,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-8.23,1,0.3216,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2003,34962311391.5962,36256203641.5962,1144455904.0,3.57,168969286.0,17.32,0.25,1,2,29,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-7.49,1,0.3163,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2004,34952495909.3168,36310733909.3168,1290402534.0,3.74,145946630.0,12.75,0.17,1,3,29,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-5.7,0,0.3449,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2005,33140499049.2525,34730799049.2525,1400252370.0,4.58,109849836.0,8.51,0.84,1,4,29,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-4.91,0,0.3262,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2006,41103145281.5939,42597040281.5939,1448130419.0,3.51,47878049.0,3.42,-1.07,1,5,33,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-6.01,1,0.275,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2007,54976431523.296,56935744023.296,1667879179.0,3.44,219748760.0,15.17,-0.07,1,6,34,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-6.11,1,0.2452,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2008,49596713221.3198,51640625721.3198,2091378836.0,3.96,423499657.0,25.39,0.52,1,7,34,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-5.19,0,0.294,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2009,63563292968.1398,66118917968.1398,2332162268.0,3.87,240783432.0,11.51,-0.09,1,8,34,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-6.25,1,0.2548,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2010,92908055584.0428,96210980584.0428,2937011017.0,3.43,604848749.0,25.94,-0.44,1,9,34,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-8.32,1,0.2468,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2011,106538747662.435,110136597662.435,3769259678.0,3.27,832248661.0,28.34,-0.16,1,10,36,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-8.16,0,0.2868,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2012,108837307833.066,112797627833.066,4053084557.0,3.51,283824879.0,7.53,0.24,1,11,37,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-8.23,1,0.2792,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2013,96363531239.0833,99386826239.0833,3610602232.0,3.04,-442482325.0,-10.92,-0.47,0,0,36,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-5.4,0,0.3366,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2014,108835534561.997,111862594561.997,3240057728.0,2.71,-370544504.0,-10.26,-0.33,0,0,37,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-5.92,0,0.2983,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,,,,,
Indonesia,IDN,2015,103268247088.719,105928847088.719,2967989077.0,2.51,-272068651.0,-8.4,-0.2,0,0,37,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-5.87,0,0.3012,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Indonesia,IDN,2016,113493392851.059,116369601851.059,3199991948.0,2.47,232002871.0,7.82,-0.04,1,1,37,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-6.74,1,0.2993,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Indonesia,IDN,2017,126857395382.957,130215330382.957,3316962955.0,2.58,116971007.0,3.66,0.11,1,2,36,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-7.26,1,0.2701,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Indonesia,IDN,2018,117424645942.922,120660974090.95,3264592360.0,2.68,-52370595.0,-1.58,0.1,0,0,35,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-7.14,0,0.267,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Indonesia,IDN,2019,125339390220.658,129186464020.188,3585197038.0,2.98,320604678.0,9.82,0.3,1,1,35,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-8.31,1,0.2425,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Indonesia,IDN,2020,131139029065.842,135915917616.263,4555872531.0,3.51,970675493.0,27.07,0.53,1,2,36,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-9.41,1,0.2458,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Indonesia,IDN,2021,140310235087.496,144907809744.209,4630485369.0,3.17,74612838.0,1.64,-0.34,1,3,38,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-8.78,1,0.2567,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Indonesia,IDN,2022,132644357980.272,137222356128.227,4636458163.0,3.34,5972794.0,0.13,0.17,1,4,39,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-9.59,1,0.255,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Indonesia,IDN,2023,141149364857.112,146358992701.848,4995884240.0,3.56,359426077.0,7.75,0.22,1,5,39,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-10.65,1,0.2386,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Indonesia,IDN,2024,149117682033.459,155708275547.574,6143562327.0,4.23,1147678087.0,22.97,0.67,1,6,38,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-13.21,1,0.2484,38.0,62.0,0,0,neutral,37.2,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Indonesia,IDN,2025,83233380414.18436,91262210810.18436,8028830396.0,8.8,1885268069.0,30.69,4.57,1,7,40,56.92,-0.16,10321.59,2991.09,,,,,,750.23,28.98,-14.21,-20.18,1,0.2684,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
India,IND,2000,37902244645.7003,41059061574.6632,3209993986.0,7.69,,,,0,0,12,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-4.02,0,1.2905,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2001,45870471083.9043,49050841138.7213,3117182366.0,6.48,-92811620.0,-2.89,-1.21,0,0,12,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-4.62,0,1.2574,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2002,67665482492.0604,71607865093.6969,3562139149.0,5.51,444956783.0,14.27,-0.97,1,1,12,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-6.04,1,1.1743,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2003,98937910782.3485,103737208055.967,4179156440.0,4.63,617017291.0,17.32,-0.88,1,2,12,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-6.43,1,1.1551,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2004,126593287643.343,131631143125.845,4711997586.0,3.83,532841146.0,12.75,-0.8,1,3,12,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-5.61,0,1.2596,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2005,131924326287.054,137824828256.285,5114746183.0,4.28,402748597.0,8.55,0.45,1,4,12,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-5.21,0,1.1914,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2006,170737998444.448,178049790065.97,6943675638.0,4.11,1828929455.0,35.76,-0.17,1,5,12,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-5.41,1,1.3184,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2007,266988346673.262,276578100117.408,7997354293.0,3.47,1053678655.0,15.17,-0.64,1,6,11,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-6.08,1,1.1756,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2008,247418901857.103,257422725614.879,10028003062.0,3.89,2030648769.0,25.39,0.42,1,7,11,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-5.26,0,1.4098,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2009,265181731677.225,284682887897.586,17434841320.0,6.85,7406838258.0,73.86,2.96,1,8,10,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-3.27,1,1.905,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2010,275276605505.686,300480168786.346,21956585840.0,8.39,4521744520.0,25.94,1.54,1,9,10,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-3.36,1,1.8447,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2011,271285421552.138,298739463090.872,28178332731.0,9.19,6221746891.0,28.34,0.8,1,10,10,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-2.24,0,2.1442,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2012,270586506917.185,300425517446.546,29925851253.0,9.93,1747518522.0,6.2,0.74,1,11,10,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-1.81,1,2.0613,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2013,276493267092.374,298092478740.581,25304233163.0,7.25,-4621618090.0,-15.44,-2.68,0,0,10,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-1.19,0,2.359,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2014,303454874927.27,325081035127.891,22707393957.0,6.65,-2596839206.0,-10.26,-0.6,0,0,10,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-1.98,0,2.0907,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,,,,,
India,IND,2015,334310993025.188,353319061013.224,20800647244.0,5.38,-1906746713.0,-8.4,-1.27,0,0,10,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-3.0,0,2.1106,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
India,IND,2016,341145194692.363,361694321972.036,22427351433.0,5.68,1626704189.0,7.82,0.3,1,1,10,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-3.53,1,2.0977,35.0,65.0,0,0,neutral,39.0,medium,1.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,0.0,0.0,100.0,0.0
India,IND,2017,389350147912.134,412613792019.924,22555716593.0,5.64,128365160.0,0.57,-0.04,1,2,10,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-4.2,1,1.8367,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
India,IND,2018,374425187183.508,399167159226.682,24486036372.0,6.2,1930319779.0,8.56,0.56,1,3,10,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-3.62,1,2.0023,35.0,65.0,0,0,neutral,39.0,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
India,IND,2019,432378384523.969,463469902152.507,28427364980.0,6.71,3941328608.0,16.1,0.51,1,4,9,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-4.58,1,1.9229,35.0,65.0,0,0,neutral,39.0,medium,1.0,100.0,0.0,,,0.0,0.0,,0.75,3.0,66.67,0.0,33.33,-0.3333
India,IND,2020,549086868074.865,590227359928.896,38495489738.0,6.97,10068124758.0,35.42,0.26,1,5,9,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-5.95,1,2.0773,35.0,65.0,0,0,neutral,39.0,medium,1.0,100.0,0.0,,,0.0,0.0,,0.5,3.0,0.0,66.67,33.33,0.3889
India,IND,2021,594356484008.549,638484779930.836,43607137531.0,6.91,5111647793.0,13.28,-0.06,1,6,9,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-5.04,1,2.4178,35.0,65.0,0,0,neutral,39.0,medium,1.0,100.0,0.0,,,0.0,0.0,,0.5,3.0,0.0,0.0,100.0,0.0
India,IND,2022,521419383957.61,567298153917.14,45589528536.0,8.09,1982391005.0,4.55,1.18,1,7,9,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-4.84,1,2.5073,35.0,65.0,0,0,neutral,39.0,medium,1.0,100.0,0.0,,,0.0,0.0,,0.6667,3.0,66.67,33.33,0.0,-0.1667
India,IND,2023,574508789079.883,627792750126.715,50135428783.0,8.49,4545900247.0,9.97,0.4,1,8,9,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-5.72,1,2.3949,35.0,65.0,0,0,neutral,39.0,medium,2.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,-0.25,5.0,20.0,0.0,80.0,-0.1
India,IND,2024,569544279505.316,643042560625.541,67222601974.0,11.43,17087173191.0,34.08,2.94,1,9,7,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-6.01,1,2.7183,35.0,65.0,0,0,neutral,39.0,medium,3.0,66.67,0.0,,,0.0,0.0,,0.3333,5.0,40.0,40.0,20.0,-0.0333
India,IND,2025,337521471951.50696,418724443438.50696,81202971487.0,19.39,13980369513.0,20.8,7.96,1,10,8,56.92,-0.16,10321.59,2991.09,,,,,,750.23,28.98,-14.21,-9.59,1,2.7148,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Ireland,IRL,2000,5359670729.95672,5407973929.95672,49122961.0,0.89,,,,0,0,76,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-10.82,0,0.0197,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Ireland,IRL,2001,5586536931.02061,5635200931.02061,47702652.0,0.86,-1420309.0,-2.89,-0.03,0,0,76,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-10.24,0,0.0192,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Ireland,IRL,2002,5414829289.17602,5475153289.17602,54512037.0,1.1,6809385.0,14.27,0.24,1,1,73,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-10.45,1,0.018,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Ireland,IRL,2003,4078523058.80563,4151959058.80563,63954360.0,1.77,9442323.0,17.32,0.67,1,2,67,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-9.29,1,0.0177,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Ireland,IRL,2004,2830886283.48967,2907974283.48967,72110134.0,2.65,8155774.0,12.75,0.88,1,3,68,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-6.79,0,0.0193,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Ireland,IRL,2005,778689916.82646,868977916.82646,78273604.0,10.39,6163470.0,8.55,7.74,1,4,68,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,0.9,0,0.0182,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Ireland,IRL,2006,720016492.260454,831899692.260454,106262657.0,13.45,27989053.0,35.76,3.06,1,5,69,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,3.93,1,0.0202,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Ireland,IRL,2007,778737308.062553,925477308.062553,122387646.0,15.86,16124989.0,15.17,2.41,1,6,73,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,6.31,1,0.018,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
